Código,Nome,Peso (%),Preço,Cotas,Valor de mercado,Valor de face,Setor,SEDOL,Código ISIN,Bolsa,Localização,Moeda,Taxa de câmbio
"COCE5","COMPANHIA ENERGETICA DO CEARA","0,81","30,85","4.500","138.825","-","-","B1YCJ34","BRCOCEACNPA3","XBSP","Brasil","BRL","1,00"
"CLSC6","CENTRAIS ELET DE SANTA CATALINA SA","0,80","35,10","3.900","136.890","-","Serviços públicos","B19PKQ8","BRCLSCACNPB7","XBSP","Brasil","BRL","1,00"
"CGAS5","COMPANHIA DE GAS DE SAO PAULO PF A","0,77","34,00","3.900","132.600","-","Serviços públicos","2039110","BRCGASACNPA3","XBSP","Brasil","BRL","1,00"
"SLCE3","SLC AGRICOLA S/A","0,77","16,30","8.100","132.030","-","Consumo Não Cíclico","B1Y4WK8","BRSLCEACNOR2","XBSP","Brasil","BRL","1,00"
"VLID3","VALID SOLUCOES E SERVICOS DE SEGUR","0,76","18,90","6.900","130.410","-","-","B13NPP2","BRVLIDACNOR5","XBSP","Brasil","BRL","1,00"
"GRND3","GRENDENE SA","0,75","9,95","12.900","128.355","-","-","B03L0B0","BRGRNDACNOR3","XBSP","Brasil","BRL","1,00"
"ENEV3","ENEVA SA","0,75","22,50","5.700","128.250","-","-","B29VWQ7","BRMPXEACNOR2","XBSP","Brasil","BRL","1,00"
"SMTO3","SAO MARTINHO S/A","0,68","17,00","6.900","117.300","-","-","B1P3R43","BRSMTOACNOR3","XBSP","Brasil","BRL","1,00"
"ETER3","ETERNIT SA","0,68","8,64","13.500","116.640","-","-","B01GYT3","BRETERACNOR3","XBSP","Brasil","BRL","1,00"
"BPAN4","BANCO PAN PREF SA","0,66","10,55","10.800","113.940","-","Financeiro e Outros","B2940Z1","BRBPNMACNPR6","XBSP","Brasil","BRL","1,00"
"EVEN3","EVEN CONSTRUTORA E INCORPORADORA S","0,66","8,54","13.200","112.728","-","-","B1VD2Z3","BREVENACNOR8","XBSP","Brasil","BRL","1,00"
"SLED4","SARAIVA S/A LIVREIROS EDITORES","0,65","34,00","3.300","112.200","-","-","2965141","BRSLEDACNPR7","XBSP","Brasil","BRL","1,00"
"ECOD3","BRASIL ECODIESEL INDUSTRIA E COMER","0,65","1,09","102.374","111.588","-","Oil, Gas and Biofuels","B1H6C12","BRVAGRACNOR2","XBSP","Brasil","BRL","1,00"
"POSI3","POSITIVO INFORMATICA SA","0,59","22,33","4.500","100.485","-","Tecnologia de informação","B1J04K5","BRPOSIACNOR9","XBSP","Brasil","BRL","1,00"
"TCSA3","TECNISA S/A","0,58","10,40","9.600","99.840","-","-","B1N9YM0","BRTCSAACNOR3","XBSP","Brasil","BRL","1,00"
"MYPK3","IOCHPE MAXION SA","0,58","25,45","3.900","99.255","-","-","B06YX28","BRMYPKACNOR7","XBSP","Brasil","BRL","1,00"
"MEDI3","MEDIAL SAUDE","0,58","17,40","5.700","99.180","-","-","B1FLB90","BRMEDIACNOR9","XBSP","Brasil","BRL","1,00"
"UNIP6","UNIPAR PARTICIPACOES SA PREF B","0,55","1,16","81.000","93.960","-","-","2905879","BRUNIPACNPB8","XBSP","Brasil","BRL","1,00"
"DAYC4","BANCO DAYCOVAL S/A","0,55","9,78","9.600","93.888","-","-","B1Z2WS9","BRDAYCACNPR2","XBSP","Brasil","BRL","1,00"
"TEND3","CONSTRUTORA TENDA SA","0,54","5,50","16.800","92.400","-","Constru��o e Transporte","B28J1X2","BRTENDACNOR4","XBSP","Brasil","BRL","1,00"
"ABCB4","BANCO ABC BRASIL S/A","0,54","11,80","7.800","92.040","-","-","B23DMP8","BRABCBACNPR4","XBSP","Brasil","BRL","1,00"
"MARI3","MARISA SA","0,52","11,00","8.100","89.100","-","-","B28KHR1","BRMARIACNOR7","XBSP","Brasil","BRL","1,00"
"FESA4","COMPANHIA DE FERRO LIGAS DA BAHIA","0,51","11,70","7.500","87.750","-","Materiais Básicos","B07C6Z5","BRFESAACNPR5","XBSP","Brasil","BRL","1,00"
"BBRK3","BRASIL BROKERS PARTICIPACOES","0,51","6,48","13.500","87.480","-","-","B28XFX2","BRBBRKACNOR4","XBSP","Brasil","BRL","1,00"
"LOGN3","LOG-IN LOGISTICA INTERMODAL SA","0,49","8,50","9.900","84.150","-","Constru��o e Transporte","B1Y4WH5","BRLOGNACNOR3","XBSP","Brasil","BRL","1,00"
"CREM3","CREMER SA","0,47","14,90","5.400","80.460","-","-","2232867","BRCREMACNOR2","XBSP","Brasil","BRL","1,00"
"TERI3","ACUCAR GUARANI","0,45","5,60","13.800","77.280","-","Consumo Não Cíclico","B235JB9","BRACGUACNOR6","XBSP","Brasil","BRL","1,00"
"KSSA3","KLABIN SEGALL","0,44","4,95","15.300","75.735","-","Constru��o e Transporte","B1FSJN1","-","XBSP","Brasil","BRL","1,00"
"KROT11","KROTON EDUCACIONAL UNITS SA","0,44","18,00","4.200","75.600","-","-","B23DNH7","BRKROTCDAM11","XBSP","Brasil","BRL","1,00"
"LPSB3","LPS BRASIL CONSULTORIA DE IMOVEIS","0,43","24,40","3.000","73.200","-","-","B1L86W3","BRLPSBACNOR0","XBSP","Brasil","BRL","1,00"
"AVIL3","ACOS VILLARES ON","0,41","0,65","108.000","70.200","-","-","2006341","BRAVILACNOR1","XBSP","Brasil","BRL","1,00"
"TGMA3","TEGMA GESTAO LOGISTICA S/A","0,35","15,50","3.900","60.450","-","-","B1ZBDK5","BRTGMAACNOR7","XBSP","Brasil","BRL","1,00"
"EZTC3","EZ TEC EMPREENDIMENTOS E PARTICIPA","0,34","8,50","6.900","58.650","-","-","B1YW5V4","BREZTCACNOR0","XBSP","Brasil","BRL","1,00"
"JHSF3","JHSF PARTICIPACOES S/A","0,30","3,75","13.800","51.750","-","Constru��o e Transporte","B1VN5C1","BRJHSFACNOR2","XBSP","Brasil","BRL","1,00"
"UOLL4","UNIVERSO ONLINE PN","0,30","9,40","5.400","50.760","-","-","B0TQDD2","BRUOLLACNPR5","XBSP","Brasil","BRL","1,00"
"IDNT3","IDEIASNET SA","0,29","5,44","9.300","50.592","-","-","2596897","BRIDNTACNOR5","XBSP","Brasil","BRL","1,00"
"KEPL3","KEPLER WEBER S/A","0,28","0,36","134.400","48.384","-","Bens Industriais","2490245","BRKEPLACNOR1","XBSP","Brasil","BRL","1,00"
"ABYA3","ABYARA PLANEJAMENTO IMOB","0,27","4,58","9.938","45.516","-","Constru��o e Transporte","B18SRH8","BRABYAACNOR3","XBSP","Brasil","BRL","1,00"
"BEMA3","BEMATECH INDUSTRIA SA","0,24","8,47","4.800","40.656","-","-","B1VZFK5","BRBEMAACNOR0","XBSP","Brasil","BRL","1,00"
"CCIM3","CAMARGO CORREA DESENVOLVIMENTO IMO","0,21","5,45","6.600","35.970","-","-","B1N4CZ4","BRCCIMACNOR5","XBSP","Brasil","BRL","1,00"
"VIVR3","VIVER INCORPORADORA E CONSTRUTORA","0,21","3,48","10.200","35.496","-","-","B1XLN52","BRVIVRACNOR4","XBSP","Brasil","BRL","1,00"
"PINE4","BANCO PINE PREF SA","0,21","10,75","3.300","35.475","-","-","B1VK146","BRPINEACNPR8","XBSP","Brasil","BRL","1,00"
"BEEF3","MINERVA S/A","0,19","5,83","5.700","33.231","-","-","B23GH52","BRBEEFACNOR6","XBSP","Brasil","BRL","1,00"
"INEP4","INEPAR S/A","0,19","6,32","5.100","32.232","-","-","B0FNPN1","BRINEPACNPR8","XBSP","Brasil","BRL","1,00"
"PLAS3","PLASCAR PARTICIPACOES INDUSTRIAIS","0,18","2,43","12.600","30.618","-","Bens Industriais","2658861","BRPLASACNOR2","XBSP","Brasil","BRL","1,00"
"FHER3","FERTILIZANTES HERINGER SA","0,17","10,70","2.700","28.890","-","Materiais Básicos","B1VQDQ0","BRFHERACNOR5","XBSP","Brasil","BRL","1,00"
"BAZA3","BANCO DA AMAZONIA S/A","0,06","0,66","15.000","9.900","-","-","2079611","BRBAZAACNOR0","XBSP","Brasil","BRL","1,00"
"MNPR3","MINUPAR SA","0,06","1,49","6.600","9.834","-","-","B020074","BRMNPRACNOR5","XBSP","Brasil","BRL","1,00"
"BEES3","BANCO DO ESTADO DO ESPIRITO SANTO","0,04","6,95","900","6.255","-","-","2080196","BRBEESACNOR9","XBSP","Brasil","BRL","1,00"
