Código,Nome,Peso (%),Preço,Cotas,Valor de mercado,Valor de face,Setor,SEDOL,Código ISIN,Bolsa,Localização,Moeda,Taxa de câmbio
"PDGR3","PDG REALTY SA","1,96","1,81","835.200","1.511.712","-","-","B1N9YL9","BRPDGRACNOR8","XBSP","Brasil","BRL","1,00"
"SULA11","SUL AMERICA UNITS SA","1,91","14,79","99.600","1.473.084","-","-","B27WYK0","BRSULACDAM12","XBSP","Brasil","BRL","1,00"
"ALPA4","SAO PAULO ALPARGATAS PREF SA","1,87","14,80","97.200","1.438.560","-","-","B07C796","BRALPAACNPR7","XBSP","Brasil","BRL","1,00"
"BRSR6","BANCO DO ESTADO DO RIO GRANDE DO S","1,83","12,60","111.600","1.406.160","-","-","B23F8S9","BRBRSRACNPB4","XBSP","Brasil","BRL","1,00"
"CSMG3","COMPANHIA DE SANEAMENTO DE MINAS G","1,80","37,20","37.200","1.383.840","-","-","B0YBZJ2","BRCSMGACNOR5","XBSP","Brasil","BRL","1,00"
"LIGT3","LIGHT SA","1,79","22,12","62.400","1.380.288","-","-","B0W1X34","BRLIGTACNOR2","XBSP","Brasil","BRL","1,00"
"IGTA3","IGUATEMI EMPRESA DE SHOPPING CENTE","1,56","22,30","54.000","1.204.200","-","-","B1NXMK6","BRIGTAACNOR5","XBSP","Brasil","BRL","1,00"
"VLID3","VALID SOLUCOES E SERVICOS DE SEGUR","1,51","32,20","36.000","1.159.200","-","-","B13NPP2","BRVLIDACNOR5","XBSP","Brasil","BRL","1,00"
"EVEN3","EVEN CONSTRUTORA E INCORPORADORA S","1,46","8,15","138.000","1.124.700","-","-","B1VD2Z3","BREVENACNOR8","XBSP","Brasil","BRL","1,00"
"ALSC3","ALIANSCE SHOPPING CENTERS S/A","1,45","18,30","61.200","1.119.960","-","-","B23FNB7","BRALSCACNOR0","XBSP","Brasil","BRL","1,00"
"BPHA3","BRASIL PHARMA S.A.","1,44","6,76","164.446","1.111.655","-","-","B3Q1YB6","BRBPHAACNOR6","XBSP","Brasil","BRL","1,00"
"PMAM3","PARANAPANEMA S/A","1,39","5,21","205.200","1.069.092","-","-","B092PF6","BRPMAMACNOR3","XBSP","Brasil","BRL","1,00"
"MYPK3","IOCHPE MAXION SA","1,39","26,15","40.800","1.066.920","-","-","B06YX28","BRMYPKACNOR7","XBSP","Brasil","BRL","1,00"
"ABRE11","ABRIL EDUCACAO UNITS SA","1,30","33,40","30.000","1.002.000","-","-","B5LL1F8","BRABRECDAM15","XBSP","Brasil","BRL","1,00"
"GFSA3","GAFISA S/A","1,28","3,53","279.600","986.988","-","-","2479619","BRGFSAACNOR3","XBSP","Brasil","BRL","1,00"
"EZTC3","EZ TEC EMPREENDIMENTOS E PARTICIPA","1,18","29,14","31.200","909.168","-","-","B1YW5V4","BREZTCACNOR0","XBSP","Brasil","BRL","1,00"
"RAPT4","RANDON PREF SA","1,16","11,49","78.000","896.220","-","-","B010V49","BRRAPTACNPR4","XBSP","Brasil","BRL","1,00"
"MRFG3","MARFRIG FRIGORIFICOS SA","1,16","4,00","223.200","892.800","-","-","B1YWHR4","BRMRFGACNOR0","XBSP","Brasil","BRL","1,00"
"MPLU3","MULTIPLUS S/A","1,12","29,92","28.800","861.696","-","-","B3PRVV4","BRMPLUACNOR3","XBSP","Brasil","BRL","1,00"
"LPSB3","LPS BRASIL CONSULTORIA DE IMOVEIS","1,06","14,44","56.400","814.416","-","-","B1L86W3","BRLPSBACNOR0","XBSP","Brasil","BRL","1,00"
"SMTO3","SAO MARTINHO S/A","1,03","28,70","27.600","792.120","-","-","B1P3R43","BRSMTOACNOR3","XBSP","Brasil","BRL","1,00"
"ARZZ3","AREZZO INDUSTRIA E SA","1,02","29,75","26.400","785.400","-","-","B3NS1W0","BRARZZACNOR3","XBSP","Brasil","BRL","1,00"
"BRIN3","BRASIL INSURANCE PARTICIPACOES E A","1,00","18,25","42.000","766.500","-","-","B5L5SJ3","BRBRINACNOR3","XBSP","Brasil","BRL","1,00"
"COCE5","COMPANHIA ENERGETICA DO CEARA","0,92","42,00","16.800","705.600","-","-","B1YCJ34","BRCOCEACNPA3","XBSP","Brasil","BRL","1,00"
"LEVE3","MAHLE-METAL LEVE SA","0,90","27,40","25.200","690.480","-","-","B0HZY49","BRLEVEACNOR2","XBSP","Brasil","BRL","1,00"
"GOLL4","GOL LINHAS AEREAS INTELIGENTES PRE","0,88","10,48","64.800","679.104","-","-","B01NTS8","BRGOLLACNPR4","XBSP","Brasil","BRL","1,00"
"JSLG3","JSL S.A.","0,85","15,96","40.800","651.168","-","-","B5LBY82","BRJSLGACNOR2","XBSP","Brasil","BRL","1,00"
"MAGG3","MAGNESITA REFRATARIOS SA","0,84","5,90","109.200","644.280","-","-","B23VRX5","BRMAGGACNOR4","XBSP","Brasil","BRL","1,00"
"FLRY3","FLEURY S/A","0,83","18,40","34.800","640.320","-","-","B4X4D29","BRFLRYACNOR5","XBSP","Brasil","BRL","1,00"
"SLCE3","SLC AGRICOLA S/A","0,83","20,40","31.200","636.480","-","-","B1Y4WK8","BRSLCEACNOR2","XBSP","Brasil","BRL","1,00"
"BEEF3","MINERVA S/A","0,82","11,50","55.200","634.800","-","-","B23GH52","BRBEEFACNOR6","XBSP","Brasil","BRL","1,00"
"DIRR3","DIRECIONAL ENGENHARIA S/A","0,80","12,00","51.600","619.200","-","-","B59VLC7","BRDIRRACNOR0","XBSP","Brasil","BRL","1,00"
"MEAL3","INTERNATIONAL MEAL COMPANY SA","0,77","18,25","32.400","591.300","-","-","B57Q1F7","BRIMCHACNOR4","XBSP","Brasil","BRL","1,00"
"BBRK3","BRASIL BROKERS PARTICIPACOES","0,77","5,85","100.800","589.680","-","-","B28XFX2","BRBBRKACNOR4","XBSP","Brasil","BRL","1,00"
"TESA3","TERRA SANTA AGRO SA","0,74","3,43","166.896","572.453","-","-","B4Q9YS4","BRVAGRACNOR2","XBSP","Brasil","BRL","1,00"
"BTOW3","B2W COMPANHIA DIGITAL","0,74","15,27","37.200","568.044","-","-","B1LH3Y1","BRBTOWACNOR8","XBSP","Brasil","BRL","1,00"
"ELPL4","ELETROPAULO ELETRICIDADE METROPOLI","0,73","9,36","60.000","561.600","-","-","B66HFL2","BRELPLACNPR6","XBSP","Brasil","BRL","1,00"
"LLXL3","PRUMO LOGISTICA SA","0,73","1,08","517.278","558.660","-","-","B3BXMS0","BRLLXLACNOR8","XBSP","Brasil","BRL","1,00"
"AMAR3","MARISA LOJAS S.A.","0,72","18,60","30.000","558.000","-","-","B3V89C8","BRAMARACNOR4","XBSP","Brasil","BRL","1,00"
"HBOR3","HELBOR EMPREENDIMENTOS S/A","0,70","7,80","69.600","542.880","-","-","B28RS68","BRHBORACNOR3","XBSP","Brasil","BRL","1,00"
"STBP11","SANTOS BRASIL SA","0,68","18,94","27.600","522.744","-","-","B29TGT2","BRSTBPCDAM10","XBSP","Brasil","BRL","1,00"
"QGEP3","QGEP PARTICIPACOES SA","0,66","9,78","51.600","504.648","-","-","B3M5360","BRQGEPACNOR8","XBSP","Brasil","BRL","1,00"
"TCSA3","TECNISA S/A","0,63","8,96","54.000","483.840","-","-","B1N9YM0","BRTCSAACNOR3","XBSP","Brasil","BRL","1,00"
"ENEV3","ENEVA SA","0,60","3,00","153.617","460.851","-","-","BFWHKM5","BRENEVACNOR8","XBSP","Brasil","BRL","1,00"
"BPAN4","BANCO PAN PREF SA","0,59","4,59","99.600","457.164","-","-","B2940Z1","BRBPNMACNPR6","XBSP","Brasil","BRL","1,00"
"RSID3","ROSSI RESIDENCIAL SA","0,55","2,04","207.600","423.504","-","-","B0WPDR0","BRRSIDACNOR8","XBSP","Brasil","BRL","1,00"
"ABCB4","BANCO ABC BRASIL S/A","0,51","12,64","31.229","394.735","-","-","B23DMP8","BRABCBACNPR4","XBSP","Brasil","BRL","1,00"
"AUTM3","AUTOMETAL SA","0,46","17,40","20.400","354.960","-","-","B6565S7","BRAUTMACNOR8","XBSP","Brasil","BRL","1,00"
"SSBR3","SONAE SIERRA BRASIL SA","0,40","18,23","16.800","306.264","-","-","B67HNG2","BRSSBRACNOR1","XBSP","Brasil","BRL","1,00"
"JHSF3","JHSF PARTICIPACOES S/A","0,38","4,26","69.600","296.496","-","-","B1VN5C1","BRJHSFACNOR2","XBSP","Brasil","BRL","1,00"
"MGLU3","MAGAZINE LUIZA S.A.","0,38","7,55","38.400","289.920","-","-","B4975P9","BRMGLUACNOR2","XBSP","Brasil","BRL","1,00"
"TGMA3","TEGMA GESTAO LOGISTICA S/A","0,36","18,00","15.600","280.800","-","-","B1ZBDK5","BRTGMAACNOR7","XBSP","Brasil","BRL","1,00"
"LLIS3","RESTOQUE COMERCIO E CONFECCOES DE","0,36","6,00","45.600","273.600","-","-","B2R7VR1","BRLLISACNOR4","XBSP","Brasil","BRL","1,00"
"-","Brazilian Op. Compromissada","0,28","100,00","214.517","214.517","-","-","-","-","-","-","BRL","1,00"
"BISA3","BROOKFIELD INCORPORACOES SA","0,26","1,15","174.000","200.100","-","-","B1FY4S9","BRBISAACNOR8","XBSP","Brasil","BRL","1,00"
"MMXM3","MMX MINERACAO E METALICOS S.A.","0,23","0,70","254.400","178.080","-","-","B18XCG7","BRMMXMACNOR2","XBSP","Brasil","BRL","1,00"
"PRIO3","PETRO RIO SA","0,22","0,91","184.800","168.168","-","-","B4LW4N3","BRHRTPACNOR2","XBSP","Brasil","BRL","1,00"
"CCXC3","CCX CARVAO DA COLOMBIA SA","0,05","0,99","42.000","41.580","-","-","B86LFL8","BRCCXCACNOR5","XBSP","Brasil","BRL","1,00"
