Código,Nome,Peso (%),Preço,Cotas,Valor de mercado,Valor de face,Setor,SEDOL,Código ISIN,Bolsa,Localização,Moeda,Taxa de câmbio
"MYPK3","IOCHPE MAXION SA","1,42","24,09","72.000","1.734.480","-","Bens Industriais","B06YX28","BRMYPKACNOR7","XBSP","Brasil","BRL","1,00"
"CCXC3","CCX CARVAO DA COLOMBIA SA","0,06","0,91","73.800","67.158","-","Materiais Básicos","B86LFL8","BRCCXCACNOR5","XBSP","Brasil","BRL","1,00"
"LLIS3","RESTOQUE COMERCIO E CONFECCOES DE","0,55","8,09","82.800","669.852","-","Consumo Cíclico","B2R7VR1","BRLLISACNOR4","XBSP","Brasil","BRL","1,00"
"OSXB3","OSX BRASIL S/A","0,10","1,40","88.200","123.480","-","Oil, Gas and Biofuels","B24C6X0","BROSXBACNOR8","XBSP","Brasil","BRL","1,00"
"DIRR3","DIRECIONAL ENGENHARIA S/A","0,97","13,45","88.200","1.186.290","-","Constru��o e Transporte","B59VLC7","BRDIRRACNOR0","XBSP","Brasil","BRL","1,00"
"MILS3","MILLS ESTRUTURAS E SERVICOS DE ENG","2,23","30,21","90.000","2.718.900","-","Constru��o e Transporte","B5LGRJ9","BRMILSACNOR2","XBSP","Brasil","BRL","1,00"
"QGEP3","QGEP PARTICIPACOES SA","0,83","11,10","91.800","1.018.980","-","Oil, Gas and Biofuels","B3M5360","BRQGEPACNOR8","XBSP","Brasil","BRL","1,00"
"IGTA3","IGUATEMI EMPRESA DE SHOPPING CENTE","1,72","21,98","95.400","2.096.892","-","Financeiro e Outros","B1NXMK6","BRIGTAACNOR5","XBSP","Brasil","BRL","1,00"
"TCSA3","TECNISA S/A","0,68","8,52","97.200","828.144","-","Constru��o e Transporte","B1N9YM0","BRTCSAACNOR3","XBSP","Brasil","BRL","1,00"
"LPSB3","LPS BRASIL CONSULTORIA DE IMOVEIS","1,49","18,10","100.800","1.824.480","-","Constru��o e Transporte","B1L86W3","BRLPSBACNOR0","XBSP","Brasil","BRL","1,00"
"BBRK3","BRASIL BROKERS PARTICIPACOES","0,56","6,55","104.400","683.820","-","Constru��o e Transporte","B28XFX2","BRBBRKACNOR4","XBSP","Brasil","BRL","1,00"
"BEEF3","MINERVA S/A","0,89","10,38","104.400","1.083.672","-","Consumo Não Cíclico","B23GH52","BRBEEFACNOR6","XBSP","Brasil","BRL","1,00"
"ELPL4","ELETROPAULO ELETRICIDADE METROPOLI","0,55","6,30","106.200","669.060","-","Serviços públicos","B66HFL2","BRELPLACNPR6","XBSP","Brasil","BRL","1,00"
"LIGT3","LIGHT SA","1,42","15,55","111.600","1.735.380","-","Serviços públicos","B0W1X34","BRLIGTACNOR2","XBSP","Brasil","BRL","1,00"
"ALSC3","ALIANSCE SHOPPING CENTERS S/A","1,78","19,50","111.600","2.176.200","-","Financeiro e Outros","B23FNB7","BRALSCACNOR0","XBSP","Brasil","BRL","1,00"
"GOLL4","GOL LINHAS AEREAS INTELIGENTES PRE","0,68","7,17","115.200","825.984","-","Constru��o e Transporte","B01NTS8","BRGOLLACNPR4","XBSP","Brasil","BRL","1,00"
"JHSF3","JHSF PARTICIPACOES S/A","0,63","6,20","124.200","770.040","-","Constru��o e Transporte","B1VN5C1","BRJHSFACNOR2","XBSP","Brasil","BRL","1,00"
"HBOR3","HELBOR EMPREENDIMENTOS S/A","0,88","8,64","124.200","1.073.088","-","Constru��o e Transporte","B28RS68","BRHBORACNOR3","XBSP","Brasil","BRL","1,00"
"RAPT4","RANDON PREF SA","1,37","12,06","138.600","1.671.516","-","Bens Industriais","B010V49","BRRAPTACNPR4","XBSP","Brasil","BRL","1,00"
"SULA11","SUL AMERICA UNITS SA","1,56","13,08","145.800","1.907.064","-","Financeiro e Outros","B27WYK0","BRSULACDAM12","XBSP","Brasil","BRL","1,00"
"ALPA4","SAO PAULO ALPARGATAS PREF SA","2,04","14,42","172.800","2.491.776","-","Consumo Cíclico","B07C796","BRALPAACNPR7","XBSP","Brasil","BRL","1,00"
"EQTL3","EQUATORIAL ENERGIA SA","2,65","18,50","174.600","3.230.100","-","Serviços públicos","B128R96","BREQTLACNOR0","XBSP","Brasil","BRL","1,00"
"BPAN4","BANCO PAN PREF SA","0,78","5,35","178.200","953.370","-","Financeiro e Outros","B2940Z1","BRBPNMACNPR6","XBSP","Brasil","BRL","1,00"
"MAGG3","MAGNESITA REFRATARIOS SA","1,04","6,47","196.200","1.269.414","-","Materiais Básicos","B23VRX5","BRMAGGACNOR4","XBSP","Brasil","BRL","1,00"
"QUAL3","QUALICORP SA","3,04","16,90","219.600","3.711.240","-","Consumo Não Cíclico","B4LHBQ0","BRQUALACNOR6","XBSP","Brasil","BRL","1,00"
"EVEN3","EVEN CONSTRUTORA E INCORPORADORA S","1,57","7,88","243.000","1.914.840","-","Constru��o e Transporte","B1VD2Z3","BREVENACNOR8","XBSP","Brasil","BRL","1,00"
"ENBR3","ENERGIAS DO BRASIL SA","2,47","11,33","266.400","3.018.312","-","Serviços públicos","B0D7494","BRENBRACNOR2","XBSP","Brasil","BRL","1,00"
"CTIP3","CETIP SA BALCAO ORGANIZADO DE ATIV","5,36","22,84","286.384","6.541.011","-","Financeiro e Outros","B55DVB6","BRCTIPACNOR2","XBSP","Brasil","BRL","1,00"
"ODPV3","ODONTOPREV SA","2,18","9,20","289.800","2.666.160","-","Consumo Não Cíclico","B1H6R62","BRODPVACNOR4","XBSP","Brasil","BRL","1,00"
"BPHA3","BRASIL PHARMA S.A.","2,45","10,26","291.646","2.992.288","-","Consumo Não Cíclico","B3Q1YB6","BRBPHAACNOR6","XBSP","Brasil","BRL","1,00"
"TESA3","TERRA SANTA AGRO SA","0,92","3,74","298.800","1.117.512","-","Consumo Não Cíclico","B4Q9YS4","BRVAGRACNOR2","XBSP","Brasil","BRL","1,00"
"ENEV3","ENEVA SA","1,86","7,55","300.674","2.270.089","-","Serviços públicos","B29VWQ7","BRMPXEACNOR2","XBSP","Brasil","BRL","1,00"
"POMO4","MARCOPOLO PREF SA","3,25","12,73","311.400","3.964.122","-","Bens Industriais","2599131","BRPOMOACNPR7","XBSP","Brasil","BRL","1,00"
"BISA3","BROOKFIELD INCORPORACOES SA","0,39","1,50","316.800","475.200","-","Constru��o e Transporte","B1FY4S9","BRBISAACNOR8","XBSP","Brasil","BRL","1,00"
"PRIO3","PETRO RIO SA","0,71","2,62","329.400","863.028","-","Oil, Gas and Biofuels","B4LW4N3","BRHRTPACNOR2","XBSP","Brasil","BRL","1,00"
"ESTC3","ESTACIO PARTICIPACOES SA","4,34","16,00","331.200","5.299.200","-","Consumo Cíclico","B23PBF7","BRESTCACNOR5","XBSP","Brasil","BRL","1,00"
"MRFG3","MARFRIG FRIGORIFICOS SA","2,06","7,50","334.800","2.511.000","-","Consumo Não Cíclico","B1YWHR4","BRMRFGACNOR0","XBSP","Brasil","BRL","1,00"
"DASA3","DIAGNOSTICOS DA AMERICA S/A","3,29","11,57","347.400","4.019.418","-","Consumo Não Cíclico","B03WBK9","BRDASAACNOR1","XBSP","Brasil","BRL","1,00"
"LLXL3","PRUMO LOGISTICA SA","0,29","0,99","360.000","356.400","-","Constru��o e Transporte","B3BXMS0","BRLLXLACNOR8","XBSP","Brasil","BRL","1,00"
"PMAM3","PARANAPANEMA S/A","1,34","4,49","365.400","1.640.646","-","Materiais Básicos","B092PF6","BRPMAMACNOR3","XBSP","Brasil","BRL","1,00"
"MRVE3","MRV ENGENHARIA E PARTICIPACOES S/A","1,93","6,46","365.400","2.360.484","-","Constru��o e Transporte","B235JN1","BRMRVEACNOR2","XBSP","Brasil","BRL","1,00"
"RSID3","ROSSI RESIDENCIAL SA","0,88","2,92","367.200","1.072.224","-","Constru��o e Transporte","B0WPDR0","BRRSIDACNOR8","XBSP","Brasil","BRL","1,00"
"MMXM3","MMX MINERACAO E METALICOS S.A.","0,54","1,47","451.800","664.146","-","Materiais Básicos","B18XCG7","BRMMXMACNOR2","XBSP","Brasil","BRL","1,00"
"GFSA3","GAFISA S/A","1,17","2,88","496.800","1.430.784","-","Constru��o e Transporte","2479619","BRGFSAACNOR3","XBSP","Brasil","BRL","1,00"
"AEDU3","ANHANGUERA EDUCACIONAL SA","5,25","12,90","496.800","6.408.720","-","Consumo Cíclico","2796084","BRAEDUACNOR9","XBSP","Brasil","BRL","1,00"
"OGXP3","OGX PETROLEO E GAS PARTICIPACOES S","0,93","0,79","1.436.400","1.134.756","-","Oil, Gas and Biofuels","B19RPM5","BROGXPACNOR3","XBSP","Brasil","BRL","1,00"
"PDGR3","PDG REALTY SA","2,58","2,11","1.492.200","3.148.542","-","Constru��o e Transporte","B1N9YL9","BRPDGRACNOR8","XBSP","Brasil","BRL","1,00"
