Código,Nome,Peso (%),Preço,Cotas,Valor de mercado,Valor de face,Setor,SEDOL,Código ISIN,Bolsa,Localização,Moeda,Taxa de câmbio
"HBOR3","HELBOR EMPREENDIMENTOS S/A","0,67","20,70","22.800","471.960","-","Constru��o e Transporte","B28RS68","BRHBORACNOR3","XBSP","Brasil","BRL","1,00"
"COCE5","COMPANHIA ENERGETICA DO CEARA","1,11","34,45","22.800","785.460","-","Serviços públicos","B1YCJ34","BRCOCEACNPA3","XBSP","Brasil","BRL","1,00"
"OHLB3","OBRASCON HUARTE LAIN BRASIL S.A.","1,97","61,00","22.800","1.390.800","-","Constru��o e Transporte","B0DK255","BROHLBACNOR6","XBSP","Brasil","BRL","1,00"
"MDIA3","M. DIAS BRANCO S/A INDUSTRIA E COM","1,62","47,70","24.000","1.144.800","-","Consumo Não Cíclico","B1FRH89","BRMDIAACNOR7","XBSP","Brasil","BRL","1,00"
"ARZZ3","AREZZO INDUSTRIA E SA","0,83","23,20","25.200","584.640","-","Consumo Cíclico","B3NS1W0","BRARZZACNOR3","XBSP","Brasil","BRL","1,00"
"BEEF3","MINERVA S/A","0,20","5,30","26.400","139.920","-","Consumo Não Cíclico","B23GH52","BRBEEFACNOR6","XBSP","Brasil","BRL","1,00"
"CTAX4","CONTAX PARTICIPACOES S/A","0,82","20,90","27.600","576.840","-","Bens Industriais","2817220","BRCTAXACNPR0","XBSP","Brasil","BRL","1,00"
"LUPA3","LUPATECH S A SAINARY SHARES BRAZIL","0,18","4,45","28.800","128.160","-","Bens Industriais","B14TFV5","BRLUPAACNOR8","XBSP","Brasil","BRL","1,00"
"IGTA3","IGUATEMI EMPRESA DE SHOPPING CENTE","1,53","34,66","31.200","1.081.392","-","Financeiro e Outros","B1NXMK6","BRIGTAACNOR5","XBSP","Brasil","BRL","1,00"
"SMTO3","SAO MARTINHO S/A","0,80","16,75","33.600","562.800","-","Consumo Não Cíclico","B1P3R43","BRSMTOACNOR3","XBSP","Brasil","BRL","1,00"
"FLRY3","FLEURY S/A","1,05","21,40","34.800","744.720","-","Consumo Não Cíclico","B4X4D29","BRFLRYACNOR5","XBSP","Brasil","BRL","1,00"
"STBP11","SANTOS BRASIL SA","1,21","24,67","34.800","858.516","-","Constru��o e Transporte","B29TGT2","BRSTBPCDAM10","XBSP","Brasil","BRL","1,00"
"MPLU3","MULTIPLUS S/A","1,64","32,25","36.000","1.161.000","-","Consumo Cíclico","B3PRVV4","BRMPLUACNOR3","XBSP","Brasil","BRL","1,00"
"FESA4","COMPANHIA DE FERRO LIGAS DA BAHIA","0,43","8,21","37.200","305.412","-","Materiais Básicos","B07C6Z5","BRFESAACNPR5","XBSP","Brasil","BRL","1,00"
"ABCB4","BANCO ABC BRASIL S/A","0,68","12,47","38.400","478.848","-","Financeiro e Outros","B23DMP8","BRABCBACNPR4","XBSP","Brasil","BRL","1,00"
"EQTL3","EQUATORIAL ENERGIA SA","0,69","12,67","38.400","486.528","-","Serviços públicos","B128R96","BREQTLACNOR0","XBSP","Brasil","BRL","1,00"
"EZTC3","EZ TEC EMPREENDIMENTOS E PARTICIPA","0,86","15,79","38.400","606.336","-","Constru��o e Transporte","B1YW5V4","BREZTCACNOR0","XBSP","Brasil","BRL","1,00"
"AMAR3","MARISA LOJAS S.A.","0,93","17,10","38.400","656.640","-","Consumo Cíclico","B3V89C8","BRAMARACNOR4","XBSP","Brasil","BRL","1,00"
"SLCE3","SLC AGRICOLA S/A","0,87","15,50","39.600","613.800","-","Consumo Não Cíclico","B1Y4WK8","BRSLCEACNOR2","XBSP","Brasil","BRL","1,00"
"LPSB3","LPS BRASIL CONSULTORIA DE IMOVEIS","1,46","26,00","39.600","1.029.600","-","Constru��o e Transporte","B1L86W3","BRLPSBACNOR0","XBSP","Brasil","BRL","1,00"
"KROT11","KROTON EDUCACIONAL UNITS SA","1,09","18,39","42.000","772.380","-","Consumo Cíclico","B23DNH7","BRKROTCDAM11","XBSP","Brasil","BRL","1,00"
"VLID3","VALID SOLUCOES E SERVICOS DE SEGUR","1,41","21,80","45.600","994.080","-","Bens Industriais","B13NPP2","BRVLIDACNOR5","XBSP","Brasil","BRL","1,00"
"CSMG3","COMPANHIA DE SANEAMENTO DE MINAS G","2,15","33,40","45.600","1.523.040","-","Serviços públicos","B0YBZJ2","BRCSMGACNOR5","XBSP","Brasil","BRL","1,00"
"INEP4","INEPAR S/A","0,14","1,96","49.200","96.432","-","Bens Industriais","B0FNPN1","BRINEPACNPR8","XBSP","Brasil","BRL","1,00"
"OSXB3","OSX BRASIL S/A","0,82","11,50","50.400","579.600","-","Oil, Gas and Biofuels","B24C6X0","BROSXBACNOR8","XBSP","Brasil","BRL","1,00"
"BPAN4","BANCO PAN PREF SA","0,45","6,05","52.800","319.440","-","Financeiro e Outros","B2940Z1","BRBPNMACNPR6","XBSP","Brasil","BRL","1,00"
"ESTC3","ESTACIO PARTICIPACOES SA","1,34","17,99","52.800","949.872","-","Consumo Cíclico","B23PBF7","BRESTCACNOR5","XBSP","Brasil","BRL","1,00"
"MYPK3","IOCHPE MAXION SA","1,89","25,25","52.800","1.333.200","-","Bens Industriais","B06YX28","BRMYPKACNOR7","XBSP","Brasil","BRL","1,00"
"BTOW3","B2W COMPANHIA DIGITAL","0,69","9,00","54.000","486.000","-","Consumo Cíclico","B1LH3Y1","BRBTOWACNOR8","XBSP","Brasil","BRL","1,00"
"BICB4","BANCO INDUSTRIAL E COMERCIAL S/A","0,62","7,55","57.600","434.880","-","Financeiro e Outros","B284ZP7","BRBICBACNPR7","XBSP","Brasil","BRL","1,00"
"PLAS3","PLASCAR PARTICIPACOES INDUSTRIAIS","0,16","1,88","60.000","112.800","-","Bens Industriais","2658861","BRPLASACNOR2","XBSP","Brasil","BRL","1,00"
"TERI3","TEREOS INTERNACIONAL S/A","0,24","2,72","61.200","166.464","-","Consumo Não Cíclico","B450Z41","BRTERIACNOR4","XBSP","Brasil","BRL","1,00"
"MILS3","MILLS ESTRUTURAS E SERVICOS DE ENG","1,53","17,70","61.200","1.083.240","-","Constru��o e Transporte","B5LGRJ9","BRMILSACNOR2","XBSP","Brasil","BRL","1,00"
"GRND3","GRENDENE SA","0,69","7,69","63.600","489.084","-","Consumo Cíclico","B03L0B0","BRGRNDACNOR3","XBSP","Brasil","BRL","1,00"
"TAMM4","TAM SA PREF","3,21","35,70","63.600","2.270.520","-","Constru��o e Transporte","2324496","BRTAMMACNPR2","XBSP","Brasil","BRL","1,00"
"ALSC3","ALIANSCE SHOPPING CENTERS S/A","1,31","14,25","64.800","923.400","-","Financeiro e Outros","B23FNB7","BRALSCACNOR0","XBSP","Brasil","BRL","1,00"
"JHSF3","JHSF PARTICIPACOES S/A","0,52","5,48","67.200","368.256","-","Constru��o e Transporte","B1VN5C1","BRJHSFACNOR2","XBSP","Brasil","BRL","1,00"
"QGEP3","QGEP PARTICIPACOES SA","1,57","16,50","67.200","1.108.800","-","Oil, Gas and Biofuels","B3M5360","BRQGEPACNOR8","XBSP","Brasil","BRL","1,00"
"ODPV3","ODONTOPREV SA","2,71","26,60","72.000","1.915.200","-","Consumo Não Cíclico","B1H6R62","BRODPVACNOR4","XBSP","Brasil","BRL","1,00"
"TCSA3","TECNISA S/A","1,14","10,05","80.400","808.020","-","Constru��o e Transporte","B1N9YM0","BRTCSAACNOR3","XBSP","Brasil","BRL","1,00"
"GOLL4","GOL LINHAS AEREAS INTELIGENTES PRE","1,41","12,44","80.400","1.000.176","-","Constru��o e Transporte","B01NTS8","BRGOLLACNPR4","XBSP","Brasil","BRL","1,00"
"SULA11","SUL AMERICA UNITS SA","1,92","15,10","90.000","1.359.000","-","Financeiro e Outros","B27WYK0","BRSULACDAM12","XBSP","Brasil","BRL","1,00"
"BBRK3","BRASIL BROKERS PARTICIPACOES","0,80","5,58","100.800","562.464","-","Constru��o e Transporte","B28XFX2","BRBBRKACNOR4","XBSP","Brasil","BRL","1,00"
"RAPT4","RANDON PREF SA","1,23","8,52","102.000","869.040","-","Bens Industriais","B010V49","BRRAPTACNPR4","XBSP","Brasil","BRL","1,00"
"ALPA4","SAO PAULO ALPARGATAS PREF SA","1,85","12,40","105.600","1.309.440","-","Consumo Cíclico","B07C796","BRALPAACNPR7","XBSP","Brasil","BRL","1,00"
"RENT3","LOCALIZA RENT A CAR S/A","3,91","25,60","108.000","2.764.800","-","Consumo Cíclico","B08K3S0","BRRENTACNOR4","XBSP","Brasil","BRL","1,00"
"MNDL4","MUNDIAL SA - PRODUTOS DE CONSUMO P","0,06","0,39","111.600","43.524","-","Consumo Cíclico","2301916","BRMNDLACNPR1","XBSP","Brasil","BRL","1,00"
"AEDU3","ANHANGUERA EDUCACIONAL SA","3,45","20,10","121.200","2.436.120","-","Consumo Cíclico","2796084","BRAEDUACNOR9","XBSP","Brasil","BRL","1,00"
"VIVR3","VIVER INCORPORADORA E CONSTRUTORA","0,36","2,00","127.200","254.400","-","Constru��o e Transporte","B1XLN52","BRVIVRACNOR4","XBSP","Brasil","BRL","1,00"
"TOTS3","TOTVS S/A","5,98","33,26","127.200","4.230.672","-","Tecnologia de informação","B10LQP6","BRTOTSACNOR8","XBSP","Brasil","BRL","1,00"
"MAGG3","MAGNESITA REFRATARIOS SA","1,15","5,77","140.400","810.108","-","Materiais Básicos","B23VRX5","BRMAGGACNOR4","XBSP","Brasil","BRL","1,00"
"RSID3","ROSSI RESIDENCIAL SA","1,60","8,00","141.600","1.132.800","-","Constru��o e Transporte","B0WPDR0","BRRSIDACNOR8","XBSP","Brasil","BRL","1,00"
"EVEN3","EVEN CONSTRUTORA E INCORPORADORA S","1,27","6,18","145.200","897.336","-","Constru��o e Transporte","B1VD2Z3","BREVENACNOR8","XBSP","Brasil","BRL","1,00"
"SUZB5","SUZANO BAHIA SUL PAPEL CELULOSE CL","1,43","6,74","150.000","1.011.000","-","Materiais Básicos","B02GKF0","BRSUZBACNPA3","XBSP","Brasil","BRL","1,00"
"BRPR3","BR PROPERTIES SA","3,96","18,50","151.200","2.797.200","-","Financeiro e Outros","B1FLW42","BRBRPRACNOR9","XBSP","Brasil","BRL","1,00"
"RADL3","RAIA DROGASIL SA","2,83","12,97","154.230","2.000.363","-","Consumo Não Cíclico","B7FQV64","BRRADLACNOR0","XBSP","Brasil","BRL","1,00"
"MRFG3","MARFRIG FRIGORIFICOS SA","2,00","8,54","165.600","1.414.224","-","Consumo Não Cíclico","B1YWHR4","BRMRFGACNOR0","XBSP","Brasil","BRL","1,00"
"CNFB4","CONFAB INDUSTRIAL PN","1,01","4,10","174.000","713.400","-","Materiais Básicos","2162038","BRCNFBACNPR8","XBSP","Brasil","BRL","1,00"
"BISA3","BROOKFIELD INCORPORACOES SA","1,35","4,95","192.255","951.662","-","Constru��o e Transporte","B1FY4S9","BRBISAACNOR8","XBSP","Brasil","BRL","1,00"
"POMO4","MARCOPOLO PREF SA","2,12","7,09","211.200","1.497.408","-","Bens Industriais","2599131","BRPOMOACNPR7","XBSP","Brasil","BRL","1,00"
"LLXL3","PRUMO LOGISTICA SA","1,25","3,37","262.800","885.636","-","Constru��o e Transporte","B3BXMS0","BRLLXLACNOR8","XBSP","Brasil","BRL","1,00"
"PMAM3","PARANAPANEMA S/A","1,12","2,95","267.600","789.420","-","Materiais Básicos","B092PF6","BRPMAMACNOR3","XBSP","Brasil","BRL","1,00"
"MMXM3","MMX MINERACAO E METALICOS S.A.","2,86","6,67","303.600","2.025.012","-","Materiais Básicos","B18XCG7","BRMMXMACNOR2","XBSP","Brasil","BRL","1,00"
"GFSA3","GAFISA S/A","2,10","4,12","360.000","1.483.200","-","Constru��o e Transporte","2479619","BRGFSAACNOR3","XBSP","Brasil","BRL","1,00"
"KLBN4","KLABIN SA PREF","4,33","8,00","382.800","3.062.400","-","Materiais Básicos","2813347","BRKLBNACNPR9","XBSP","Brasil","BRL","1,00"
"UNIP6","UNIPAR PARTICIPACOES SA PREF B","0,18","0,29","438.000","127.020","-","Materiais Básicos","2905879","BRUNIPACNPB8","XBSP","Brasil","BRL","1,00"
"KEPL3","KEPLER WEBER S/A","0,23","0,23","716.400","164.772","-","Bens Industriais","2490245","BRKEPLACNOR1","XBSP","Brasil","BRL","1,00"
"TESA3","TERRA SANTA AGRO SA","0,34","0,32","750.000","240.000","-","Consumo Não Cíclico","B4Q9YS4","BRVAGRACNOR2","XBSP","Brasil","BRL","1,00"
