Código,Nome,Peso (%),Preço,Cotas,Valor de mercado,Valor de face,Setor,SEDOL,Código ISIN,Bolsa,Localização,Moeda,Taxa de câmbio
"PLAS3","PLASCAR PARTICIPACOES INDUSTRIAIS","0,19","2,46","53.000","130.380","-","Bens Industriais","2658861","BRPLASACNOR2","XBSP","Brasil","BRL","1,00"
"GRND3","GRENDENE SA","0,73","9,00","55.000","495.000","-","Consumo Cíclico","B03L0B0","BRGRNDACNOR3","XBSP","Brasil","BRL","1,00"
"ALSC3","ALIANSCE SHOPPING CENTERS S/A","1,16","14,28","55.000","785.400","-","Financeiro e Outros","B23FNB7","BRALSCACNOR0","XBSP","Brasil","BRL","1,00"
"TAMM4","TAM SA PREF","2,73","33,50","55.000","1.842.500","-","Constru��o e Transporte","2324496","BRTAMMACNPR2","XBSP","Brasil","BRL","1,00"
"JHSF3","JHSF PARTICIPACOES S/A","0,41","4,75","58.000","275.500","-","Constru��o e Transporte","B1VN5C1","BRJHSFACNOR2","XBSP","Brasil","BRL","1,00"
"ODPV3","ODONTOPREV SA","2,35","26,00","61.000","1.586.000","-","Consumo Não Cíclico","B1H6R62","BRODPVACNOR4","XBSP","Brasil","BRL","1,00"
"ATOM3","ATOM PARTICIPACOES SA","0,02","0,17","64.000","10.880","-","Telecomunica��es","2475446","BRINETACNOR3","XBSP","Brasil","BRL","1,00"
"TCSA3","TECNISA S/A","1,33","13,05","69.000","900.450","-","Constru��o e Transporte","B1N9YM0","BRTCSAACNOR3","XBSP","Brasil","BRL","1,00"
"GOLL4","GOL LINHAS AEREAS INTELIGENTES PRE","1,91","18,63","69.000","1.285.470","-","Constru��o e Transporte","B01NTS8","BRGOLLACNPR4","XBSP","Brasil","BRL","1,00"
"LIGT3","LIGHT SA","3,09","29,36","71.000","2.084.560","-","Serviços públicos","B0W1X34","BRLIGTACNOR2","XBSP","Brasil","BRL","1,00"
"DROG3","RAIA DROGASIL SA","1,15","10,65","73.000","777.450","-","Consumo Não Cíclico","2281546","BRDROGACNOR1","XBSP","Brasil","BRL","1,00"
"TOTS3","TOTVS S/A","3,20","28,80","75.000","2.160.000","-","Tecnologia de informação","B10LQP6","BRTOTSACNOR8","XBSP","Brasil","BRL","1,00"
"SULA11","SUL AMERICA UNITS SA","2,27","19,60","78.000","1.528.800","-","Financeiro e Outros","B27WYK0","BRSULACDAM12","XBSP","Brasil","BRL","1,00"
"AEDU3","ANHANGUERA EDUCACIONAL SA","4,24","33,22","86.000","2.856.920","-","Consumo Cíclico","2796084","BRAEDUACNOR9","XBSP","Brasil","BRL","1,00"
"BBRK3","BRASIL BROKERS PARTICIPACOES","1,00","7,65","88.000","673.200","-","Constru��o e Transporte","B28XFX2","BRBBRKACNOR4","XBSP","Brasil","BRL","1,00"
"RAPT4","RANDON PREF SA","1,62","12,40","88.000","1.091.200","-","Bens Industriais","B010V49","BRRAPTACNPR4","XBSP","Brasil","BRL","1,00"
"ALPA4","SAO PAULO ALPARGATAS PREF SA","1,63","12,10","91.000","1.101.100","-","Consumo Cíclico","B07C796","BRALPAACNPR7","XBSP","Brasil","BRL","1,00"
"HGTX3","HERING TEXTIL","4,84","35,90","91.000","3.266.900","-","Consumo Cíclico","B010V16","BRHGTXACNOR9","XBSP","Brasil","BRL","1,00"
"MNDL4","MUNDIAL SA - PRODUTOS DE CONSUMO P","0,26","1,90","93.000","176.700","-","Consumo Cíclico","2301916","BRMNDLACNPR1","XBSP","Brasil","BRL","1,00"
"RENT3","LOCALIZA RENT A CAR S/A","3,85","27,90","93.000","2.594.700","-","Consumo Cíclico","B08K3S0","BRRENTACNOR4","XBSP","Brasil","BRL","1,00"
"VIVR3","VIVER INCORPORADORA E CONSTRUTORA","0,36","2,57","95.000","244.150","-","Constru��o e Transporte","B1XLN52","BRVIVRACNOR4","XBSP","Brasil","BRL","1,00"
"BRPR3","BR PROPERTIES SA","2,46","17,50","95.000","1.662.500","-","Financeiro e Outros","B1FLW42","BRBRPRACNOR9","XBSP","Brasil","BRL","1,00"
"MAGG3","MAGNESITA REFRATARIOS SA","1,36","7,60","121.000","919.600","-","Materiais Básicos","B23VRX5","BRMAGGACNOR4","XBSP","Brasil","BRL","1,00"
"RSID3","ROSSI RESIDENCIAL SA","2,29","12,76","121.000","1.543.960","-","Constru��o e Transporte","B0WPDR0","BRRSIDACNOR8","XBSP","Brasil","BRL","1,00"
"EVEN3","EVEN CONSTRUTORA E INCORPORADORA S","1,45","7,88","124.000","977.120","-","Constru��o e Transporte","B1VD2Z3","BREVENACNOR8","XBSP","Brasil","BRL","1,00"
"MRFG3","MARFRIG FRIGORIFICOS SA","3,24","15,40","142.000","2.186.800","-","Consumo Não Cíclico","B1YWHR4","BRMRFGACNOR0","XBSP","Brasil","BRL","1,00"
"BISA3","BROOKFIELD INCORPORACOES SA","1,72","7,61","152.020","1.156.872","-","Constru��o e Transporte","B1FY4S9","BRBISAACNOR8","XBSP","Brasil","BRL","1,00"
"CNFB4","CONFAB INDUSTRIAL PN","0,99","4,30","155.000","666.500","-","Materiais Básicos","2162038","BRCNFBACNPR8","XBSP","Brasil","BRL","1,00"
"POMO4","MARCOPOLO PREF SA","1,88","7,00","181.000","1.267.000","-","Bens Industriais","2599131","BRPOMOACNPR7","XBSP","Brasil","BRL","1,00"
"LLXL3","PRUMO LOGISTICA SA","1,60","4,80","225.000","1.080.000","-","Constru��o e Transporte","B3BXMS0","BRLLXLACNOR8","XBSP","Brasil","BRL","1,00"
"PMAM3","PARANAPANEMA S/A","1,73","5,04","231.000","1.164.240","-","Materiais Básicos","B092PF6","BRPMAMACNOR3","XBSP","Brasil","BRL","1,00"
"GFSA3","GAFISA S/A","3,41","7,43","310.000","2.303.300","-","Constru��o e Transporte","2479619","BRGFSAACNOR3","XBSP","Brasil","BRL","1,00"
"KLBN4","KLABIN SA PREF","2,85","5,80","331.000","1.919.800","-","Materiais Básicos","2813347","BRKLBNACNPR9","XBSP","Brasil","BRL","1,00"
"UNIP6","UNIPAR PARTICIPACOES SA PREF B","0,23","0,42","375.000","157.500","-","Materiais Básicos","2905879","BRUNIPACNPB8","XBSP","Brasil","BRL","1,00"
"KEPL3","KEPLER WEBER S/A","0,24","0,26","616.000","160.160","-","Bens Industriais","2490245","BRKEPLACNOR1","XBSP","Brasil","BRL","1,00"
"ECOD3","BRASIL ECODIESEL INDUSTRIA E COMER","0,75","0,70","726.000","508.200","-","Oil, Gas and Biofuels","B1H6C12","BRVAGRACNOR2","XBSP","Brasil","BRL","1,00"
