Date,Price,Open,High,Low
"Jul 25, 2011",381.0,388.7250061035156,388.7250061035156,375.0199890136719
"Jul 29, 2011",378.50799560546875,378.2590026855469,378.50799560546875,378.2590026855469
"Nov 25, 2011",380.0039978027344,386.2330017089844,388.7250061035156,380.0039978027344
"Nov 28, 2011",381.25,381.25,381.25,381.25
"Nov 29, 2011",381.25,381.25,381.25,381.25
"Nov 30, 2011",432.0830078125,376.2659912109375,432.0830078125,376.2659912109375
"Dec 01, 2011",426.10198974609375,432.0830078125,433.5780029296875,424.3580017089844
"Dec 02, 2011",426.10198974609375,426.10198974609375,426.10198974609375,426.10198974609375
"Dec 05, 2011",423.6109924316406,425.8529968261719,425.8529968261719,423.6109924316406
"Dec 06, 2011",423.6109924316406,423.6109924316406,423.6109924316406,423.6109924316406
"Dec 07, 2011",409.906005859375,416.135009765625,416.135009765625,409.906005859375
"Dec 08, 2011",396.20001220703125,409.906005859375,409.906005859375,396.20001220703125
"Dec 09, 2011",389.97100830078125,398.6919860839844,398.6919860839844,381.4989929199219
"Dec 12, 2011",391.2170104980469,391.2170104980469,391.2170104980469,391.2170104980469
"Dec 13, 2011",388.7250061035156,388.7250061035156,388.7250061035156,388.7250061035156
"Dec 14, 2011",383.7409973144531,383.7409973144531,383.7409973144531,383.7409973144531
"Dec 15, 2011",393.7090148925781,386.2330017089844,393.7090148925781,386.2330017089844
"Dec 16, 2011",401.1839904785156,389.97100830078125,401.1839904785156,389.97100830078125
"Dec 19, 2011",393.7090148925781,393.7090148925781,396.20001220703125,393.7090148925781
"Dec 20, 2011",398.6919860839844,396.20001220703125,398.6919860839844,393.7090148925781
"Dec 21, 2011",398.6919860839844,398.6919860839844,398.6919860839844,398.6919860839844
"Dec 22, 2011",394.9549865722656,397.4460144042969,397.4460144042969,387.47900390625
"Dec 23, 2011",397.4460144042969,397.4460144042969,397.4460144042969,397.4460144042969
"Dec 26, 2011",794.8930053710938,794.8930053710938,794.8930053710938,794.8930053710938
"Dec 27, 2011",393.7090148925781,393.7090148925781,394.7049865722656,393.7090148925781
"Dec 28, 2011",408.1610107421875,398.6919860839844,408.6600036621094,398.1940002441406
"Dec 29, 2011",423.6109924316406,408.6600036621094,433.5780029296875,408.6600036621094
"Jan 02, 2012",436.07000732421875,423.6109924316406,436.07000732421875,423.6109924316406
"Jan 03, 2012",424.1090087890625,448.52899169921875,448.52899169921875,423.11199951171875
"Jan 04, 2012",423.6109924316406,423.6109924316406,433.5780029296875,423.6109924316406
"Jan 05, 2012",408.6600036621094,423.6109924316406,423.6109924316406,408.6600036621094
"Jan 06, 2012",413.64300537109375,408.6600036621094,413.64300537109375,408.6600036621094
"Jan 09, 2012",408.6600036621094,408.6600036621094,408.6600036621094,408.6600036621094
"Jan 10, 2012",423.6109924316406,408.6600036621094,423.6109924316406,408.6600036621094
"Jan 11, 2012",423.6109924316406,428.593994140625,428.593994140625,423.6109924316406
"Jan 12, 2012",423.6109924316406,423.6109924316406,423.6109924316406,408.6600036621094
"Jan 13, 2012",423.6109924316406,423.6109924316406,423.6109924316406,423.6109924316406
"Jan 16, 2012",423.6109924316406,423.6109924316406,423.6109924316406,423.6109924316406
