Date,Price,Open,High,Low
"Oct 25, 2010",116.69999694824219,120.5,122.0,110.50399780273438
"Oct 26, 2010",112.5,114.0009994506836,117.0,112.5
"Oct 27, 2010",113.5,112.5,116.0,111.01200103759766
"Oct 28, 2010",112.5,113.55000305175781,113.55000305175781,110.5
"Oct 29, 2010",113.69999694824219,113.0,114.5,112.0
"Nov 01, 2010",117.5,114.19999694824219,118.89900207519531,114.19999694824219
"Nov 03, 2010",119.5,118.80000305175781,121.0,117.01699829101562
"Nov 04, 2010",119.80000305175781,119.5,120.9990005493164,119.00199890136719
"Nov 05, 2010",122.0,119.7979965209961,122.19999694824219,119.7979965209961
"Nov 08, 2010",120.0,122.0,122.0,120.0
"Nov 09, 2010",118.0,120.0009994506836,123.0,118.0
"Nov 10, 2010",118.5,121.0,121.0,116.10199737548828
"Nov 11, 2010",118.0,116.0,119.19999694824219,116.0
"Nov 12, 2010",117.0,117.9990005493164,118.4990005493164,116.56099700927734
"Nov 16, 2010",111.20500183105469,115.0,116.0,111.0
"Nov 17, 2010",113.0,111.20500183105469,113.6989974975586,111.20099639892578
"Nov 18, 2010",120.0009994506836,114.5,120.4000015258789,114.5
"Nov 19, 2010",120.0,117.5,120.5,117.5
"Nov 22, 2010",120.0999984741211,120.20099639892578,120.20099639892578,119.0
"Nov 23, 2010",121.0,120.0,122.0,119.5
"Nov 24, 2010",135.0,123.0,135.0,123.0
"Nov 25, 2010",135.0,138.0,138.0,133.0
"Nov 26, 2010",139.0,133.10000610351562,143.5,133.10000610351562
"Nov 29, 2010",138.5,139.0,141.8000030517578,137.10000610351562
"Nov 30, 2010",135.39999389648438,136.0,140.0,133.2519989013672
"Dec 01, 2010",139.99899291992188,135.4010009765625,139.99899291992188,135.00100708007812
"Dec 02, 2010",148.0,140.0,149.72999572753906,139.0
"Dec 03, 2010",156.16000366210938,149.89999389648438,158.99899291992188,146.50999450683594
"Dec 06, 2010",162.4980010986328,155.50100708007812,163.0,155.50100708007812
"Dec 07, 2010",160.0,162.5,169.8990020751953,160.0
"Dec 08, 2010",164.0,162.5,166.7989959716797,161.00100708007812
"Dec 09, 2010",160.0,165.5,165.5,158.0
"Dec 10, 2010",153.0,161.5,161.5,152.10000610351562
"Dec 13, 2010",156.0,153.50100708007812,156.0,153.20399475097656
"Dec 14, 2010",154.0,155.4980010986328,155.4980010986328,153.1999969482422
"Dec 15, 2010",154.6750030517578,153.0,155.0,152.02200317382812
"Dec 16, 2010",155.5,155.00100708007812,155.6999969482422,154.60000610351562
"Dec 17, 2010",165.0,155.5,165.0,155.5
"Dec 20, 2010",161.0,165.00100708007812,165.00100708007812,161.0
"Dec 21, 2010",159.9980010986328,160.5,162.0,158.00100708007812
"Dec 22, 2010",157.5050048828125,160.0,162.0,157.0
"Dec 23, 2010",159.0,161.0,161.0,159.0
"Dec 27, 2010",161.0,158.00100708007812,163.0,158.0
"Dec 28, 2010",161.0,163.5,163.5,161.0
"Dec 29, 2010",158.7010040283203,162.9499969482422,163.0,158.7010040283203
"Dec 30, 2010",159.0,160.0,161.0,158.0
"Jan 03, 2011",164.0,159.00100708007812,165.5,158.0
"Jan 04, 2011",168.0,165.0,169.0,164.5
"Jan 05, 2011",162.10000610351562,167.9969940185547,168.0,162.10000610351562
"Jan 06, 2011",157.5,162.0,162.0,154.5
"Jan 07, 2011",158.0,160.0,160.0,155.0
"Jan 10, 2011",163.5,159.39599609375,163.5,158.0
"Jan 11, 2011",165.5,165.97900390625,166.99899291992188,162.0
"Jan 12, 2011",170.0,165.5019989013672,173.6999969482422,165.5019989013672
"Jan 13, 2011",178.10000610351562,171.0,180.0,171.0
"Jan 14, 2011",178.5,180.0,182.72799682617188,175.5240020751953
"Jan 17, 2011",181.3000030517578,181.0,182.0,177.0
"Jan 18, 2011",180.0,181.5,182.0,179.0
"Jan 19, 2011",176.5,179.1009979248047,179.1009979248047,173.0050048828125
"Jan 20, 2011",173.0,177.0,177.0,173.0
"Jan 21, 2011",171.0,173.0,173.0,171.0
"Jan 24, 2011",178.0,170.0,180.0,170.0
"Jan 26, 2011",179.49899291992188,180.0,182.49899291992188,176.50399780273438
"Jan 27, 2011",181.0,179.99899291992188,182.0,178.50100708007812
"Jan 28, 2011",182.5,181.99899291992188,183.41299438476562,178.0019989013672
"Jan 31, 2011",181.8000030517578,182.5,183.00100708007812,180.1999969482422
"Feb 01, 2011",184.5,182.00100708007812,186.0,181.5019989013672
"Feb 02, 2011",185.0,184.5,187.99899291992188,184.00100708007812
"Feb 03, 2011",183.0,184.99899291992188,185.00100708007812,180.5
"Feb 04, 2011",184.0989990234375,182.7989959716797,187.0,182.7989959716797
"Feb 07, 2011",182.5,184.00100708007812,186.99899291992188,178.39999389648438
"Feb 08, 2011",177.7480010986328,177.7469940185547,177.7480010986328,177.7469940185547
"Feb 09, 2011",166.5,174.0,177.99899291992188,165.00100708007812
"Feb 10, 2011",166.5,170.0,170.0,162.00100708007812
"Feb 11, 2011",173.0,170.0,177.5,170.0
"Feb 14, 2011",179.39999389648438,173.0,180.99899291992188,173.0
"Feb 15, 2011",178.0,179.00100708007812,179.80099487304688,175.27499389648438
"Feb 16, 2011",179.0,180.0,180.0,176.0
"Feb 17, 2011",183.0,179.49899291992188,186.99899291992188,179.3990020751953
"Feb 18, 2011",191.5,188.0,194.28799438476562,184.0019989013672
"Feb 21, 2011",195.99400329589844,190.50100708007812,196.99899291992188,190.5
"Feb 22, 2011",194.49899291992188,196.0,198.9980010986328,193.0019989013672
"Feb 23, 2011",190.0,196.0,196.0,183.6009979248047
"Feb 25, 2011",180.0,175.0,180.0,170.50100708007812
"Feb 28, 2011",187.49899291992188,179.99600219726562,187.49899291992188,179.10000610351562
"Mar 01, 2011",185.4980010986328,184.9980010986328,188.74899291992188,183.0
"Mar 02, 2011",190.1999969482422,185.4980010986328,191.86099243164062,183.0
"Mar 03, 2011",189.0,192.0,192.4969940185547,187.0
"Mar 04, 2011",197.80099487304688,190.0,199.99899291992188,190.0
"Mar 10, 2011",202.9969940185547,202.6999969482422,205.0,198.0
"Mar 11, 2011",202.7989959716797,198.0,202.8990020751953,195.0
"Mar 14, 2011",207.5,203.6999969482422,209.5,203.00100708007812
"Mar 15, 2011",204.99899291992188,203.39999389648438,206.00100708007812,198.8000030517578
"Mar 16, 2011",212.1999969482422,205.49899291992188,214.0,203.5
"Mar 17, 2011",217.0,213.0,220.0,208.50100708007812
"Mar 18, 2011",210.0,217.0,222.0,205.00100708007812
"Mar 21, 2011",206.1280059814453,206.1269989013672,206.1280059814453,206.1269989013672
"Mar 22, 2011",206.0,200.50100708007812,209.98899841308594,195.00100708007812
"Mar 23, 2011",206.0,208.0,211.5989990234375,205.0
"Mar 28, 2011",194.50100708007812,199.99899291992188,200.5,194.0
"Mar 29, 2011",181.5,200.3000030517578,200.3000030517578,178.50599670410156
"Mar 30, 2011",169.0,182.0,182.0,166.10000610351562
"Mar 31, 2011",170.10000610351562,169.0,171.99899291992188,169.0
"Apr 04, 2011",173.0,173.0,176.42799377441406,171.3000030517578
"Apr 06, 2011",179.0,172.0,179.8979949951172,171.6009979248047
"Apr 07, 2011",180.0,180.0,182.40199279785156,177.50100708007812
"Apr 08, 2011",181.0,179.89999389648438,182.49899291992188,179.89999389648438
"Apr 11, 2011",180.0,180.5,183.0,179.97900390625
"Apr 12, 2011",176.0,180.00100708007812,181.9980010986328,174.99899291992188
"Apr 13, 2011",175.0,177.0,178.5,175.0
"Apr 14, 2011",173.0,174.0,177.0,171.80099487304688
"Apr 15, 2011",172.0,174.99899291992188,174.99899291992188,170.5
"Apr 19, 2011",158.0,158.0,160.0,155.5
"Apr 20, 2011",161.0,158.0,164.5,157.0
"Apr 25, 2011",155.60000610351562,164.89999389648438,164.9980010986328,149.0
"Apr 26, 2011",159.0,156.3000030517578,161.8000030517578,156.3000030517578
"Apr 27, 2011",165.0,160.0,168.0,160.0
"Apr 28, 2011",165.0,165.89999389648438,171.1999969482422,163.5
"Apr 29, 2011",161.0,165.50999450683594,165.50999450683594,160.11000061035156
"May 02, 2011",155.0,164.89999389648438,165.0,153.60000610351562
"May 03, 2011",149.90199279785156,158.0,158.0,144.30099487304688
"May 04, 2011",144.5019989013672,150.0,150.6999969482422,141.2010040283203
"May 05, 2011",141.5,143.0,146.7989959716797,139.5
"May 06, 2011",143.0,145.6999969482422,150.00100708007812,140.00100708007812
"May 09, 2011",157.32000732421875,157.31900024414062,157.32000732421875,157.31900024414062
"May 11, 2011",145.0,152.99899291992188,152.99899291992188,143.0
"May 12, 2011",143.5,143.50399780273438,145.0,140.0
"May 13, 2011",142.8990020751953,144.5,144.5,138.50100708007812
"May 17, 2011",141.39999389648438,142.0,142.0,137.5
"May 18, 2011",144.5,141.6999969482422,145.0,141.0
"May 19, 2011",145.0,144.49600219726562,146.19900512695312,143.0
"May 20, 2011",145.5,147.0,147.1999969482422,145.0
"May 23, 2011",141.5,142.48399353027344,143.5,139.99899291992188
"May 24, 2011",140.0,143.0,143.4969940185547,140.0
"May 25, 2011",139.4980010986328,140.0,141.8000030517578,139.0
"May 26, 2011",149.0,139.4980010986328,153.49899291992188,139.4980010986328
"May 27, 2011",142.89999389648438,150.0,150.0,142.00100708007812
"May 30, 2011",144.19900512695312,143.5,145.99099731445312,143.10000610351562
"May 31, 2011",142.0,144.0,146.0050048828125,138.0
"Jun 01, 2011",140.5,140.1999969482422,141.14100646972656,138.0
"Jun 02, 2011",137.49899291992188,141.47799682617188,141.47799682617188,135.1999969482422
"Jun 03, 2011",134.0,136.0,137.9949951171875,133.1009979248047
"Jun 06, 2011",132.10000610351562,135.0,135.0,131.0
"Jun 07, 2011",132.0,135.14999389648438,136.99899291992188,131.1009979248047
"Jun 08, 2011",132.10000610351562,132.5,133.39999389648438,131.5
"Jun 09, 2011",140.0,132.5,140.0,132.5
"Jun 10, 2011",135.0,141.0,141.0,135.0
"Jun 13, 2011",136.00100708007812,136.0,136.60000610351562,135.00100708007812
"Jun 14, 2011",138.0,137.0,139.8000030517578,135.5500030517578
"Jun 15, 2011",136.6999969482422,137.69900512695312,140.69900512695312,136.20199584960938
"Jun 16, 2011",136.49899291992188,137.5,139.0,132.5
"Jun 17, 2011",137.5,137.0,140.5,135.1999969482422
"Jun 21, 2011",140.6009979248047,139.89999389648438,140.79800415039062,137.70199584960938
"Jun 22, 2011",140.0,140.0,141.2270050048828,139.3489990234375
"Jun 24, 2011",137.5,139.99899291992188,139.99899291992188,135.7010040283203
"Jun 27, 2011",137.0,137.5,137.5,133.0
