Código,Nome,Peso (%),Preço,Cotas,Valor de mercado,Valor de face,Setor,SEDOL,Código ISIN,Bolsa,Localização,Moeda,Taxa de câmbio
"CTIP3","CETIP SA BALCAO ORGANIZADO DE ATIV","0,93","34,08","530.204","18.069.352","18.069.352,32","Produtos financeiros","B55DVB6","BRCTIPACNOR2","XBSP","Brasil","BRL","1,00"
"LAME4","LOJAS AMERICANAS S.A.","0,87","17,34","984.149","17.065.144","17.065.143,66","Consumo discricionário","2516710","BRLAMEACNPR6","XBSP","Brasil","BRL","1,00"
"SUZB5","SUZANO PAPEL E CELULOSE S/A","0,83","16,54","984.400","16.281.976","16.281.976,00","Materiais","B02GKF0","BRSUZBACNPA3","XBSP","Brasil","BRL","1,00"
"KLBN11","KLABIN UNITS SA","0,81","19,09","832.700","15.896.243","15.896.243,00","Materiais","BJ0K6Z9","BRKLBNCDAM18","XBSP","Brasil","BRL","1,00"
"TBLE3","TRACTEBEL ENERGIA S/A","0,80","34,19","454.200","15.529.098","15.529.098,00","Serviços públicos","B07C763","BRTBLEACNOR2","XBSP","Brasil","BRL","1,00"
"SANB11","BANCO SANTANDER BRASIL UNITS SA","0,79","16,92","908.400","15.370.128","15.370.128,00","Produtos financeiros","B4V5RY4","BRSANBCDAM13","XBSP","Brasil","BRL","1,00"
"GGBR4","GERDAU SA COSG PREF","0,76","7,49","1.968.200","14.741.818","14.741.818,00","Materiais","2645517","BRGGBRACNPR8","XBSP","Brasil","BRL","1,00"
"BRML3","BR MALLS PARTICIPACOES S/A","0,73","14,56","984.100","14.328.496","14.328.496,00","Produtos financeiros","B1RYG58","BRBRMLACNOR9","XBSP","Brasil","BRL","1,00"
"CPFE3","CPFL ENERGIA S.A.","0,67","19,25","681.344","13.115.872","13.115.872,00","Serviços públicos","B031NN3","BRCPFEACNOR0","XBSP","Brasil","BRL","1,00"
"SBSP3","COMPANHIA DE SANEAMENTO BASICO DO","0,64","16,50","757.000","12.490.500","12.490.500,00","Serviços públicos","B1YCHL8","BRSBSPACNOR5","XBSP","Brasil","BRL","1,00"
"ESTC3","ESTACIO PARTICIPACOES SA","0,56","18,00","605.600","10.900.800","10.900.800,00","Consumo discricionário","B23PBF7","BRESTCACNOR5","XBSP","Brasil","BRL","1,00"
"NATU3","NATURA COSMETICOS S.A.","0,53","27,54","378.500","10.423.890","10.423.890,00","Bens de primeira necessidade","B014K55","BRNATUACNOR6","XBSP","Brasil","BRL","1,00"
"RENT3","LOCALIZA RENT A CAR S/A","0,48","30,69","302.801","9.292.963","9.292.962,69","Bens Industriais","B08K3S0","BRRENTACNOR4","XBSP","Brasil","BRL","1,00"
"QUAL3","QUALICORP SA","0,46","19,71","454.700","8.962.137","8.962.137,00","Cuidados de saúde","B4LHBQ0","BRQUALACNOR6","XBSP","Brasil","BRL","1,00"
"BRKM5","BRASKEM PREF SERIES A SA","0,42","13,62","605.600","8.248.272","8.248.272,00","Materiais","B0774N4","BRBRKMACNPA4","XBSP","Brasil","BRL","1,00"
"CSNA3","COMPANHIA SIDERURGICA NACIONAL","0,42","5,17","1.589.700","8.218.749","8.218.749,00","Materiais","B019KX8","BRCSNAACNOR6","XBSP","Brasil","BRL","1,00"
"CPLE6","COMPANHIA PARANAENSE DE ENERGIA-CO","0,41","34,95","227.100","7.937.145","7.937.145,00","Serviços públicos","2200154","BRCPLEACNPB9","XBSP","Brasil","BRL","1,00"
"CSAN3","COSAN S/A INDUSTRIA E COMERCIO","0,39","25,15","302.800","7.615.420","7.615.420,00","Energia","B0P72G5","BRCSANACNOR6","XBSP","Brasil","BRL","1,00"
"CESP6","CIA ENERGETICA DE SAO PAULO PRF B","0,38","19,61","378.500","7.422.385","7.422.385,00","Serviços públicos","B17MHG0","BRCESPACNPB4","XBSP","Brasil","BRL","1,00"
"MULT3","MULTIPLAN EMPREENDIMENTOS IMOBILIA","0,37","47,95","151.400","7.259.630","7.259.630,00","Produtos financeiros","B23DZG0","BRMULTACNOR5","XBSP","Brasil","BRL","1,00"
"BRPR3","BR PROPERTIES SA","0,37","10,47","681.300","7.133.211","7.133.211,00","Produtos financeiros","B1FLW42","BRBRPRACNOR9","XBSP","Brasil","BRL","1,00"
"SMLE3","SMILES SA","0,33","52,69","123.000","6.480.870","6.480.870,00","Consumo discricionário","B97PYY2","BRSMLEACNOR1","XBSP","Brasil","BRL","1,00"
"ENBR3","ENERGIAS DO BRASIL SA","0,31","11,51","529.900","6.099.149","6.099.149,00","Serviços públicos","B0D7494","BRENBRACNOR2","XBSP","Brasil","BRL","1,00"
"BRAP4","BRADESPAR SA","0,29","10,52","529.900","5.574.548","5.574.548,00","Materiais","B01SCS4","BRBRAPACNPR2","XBSP","Brasil","BRL","1,00"
"CYRE3","CYRELA BRAZIL REALTY S/A EMPREENDI","0,27","9,90","529.900","5.246.010","5.246.010,00","Consumo discricionário","2189855","BRCYREACNOR7","XBSP","Brasil","BRL","1,00"
"MRVE3","MRV ENGENHARIA E PARTICIPACOES S/A","0,24","7,81","605.600","4.729.736","4.729.736,00","Consumo discricionário","B235JN1","BRMRVEACNOR2","XBSP","Brasil","BRL","1,00"
"DTEX3","DURATEX SA","0,23","7,26","605.685","4.397.273","4.397.273,10","Materiais","B27WY88","BRDTEXACNOR3","XBSP","Brasil","BRL","1,00"
"USIM5","USINAS SIDERURGICAS DE MINAS GERAI","0,22","4,12","1.059.800","4.366.376","4.366.376,00","Materiais","2386009","BRUSIMACNPA6","XBSP","Brasil","BRL","1,00"
"MRFG3","MARFRIG FRIGORIFICOS SA","0,22","5,69","757.000","4.307.330","4.307.330,00","Bens de primeira necessidade","B1YWHR4","BRMRFGACNOR0","XBSP","Brasil","BRL","1,00"
"OIBR4","OI S.A. PREF","0,20","5,85","682.039","3.989.928","3.989.928,15","Telecomunica��es","B7XL5Q9","BROIBRACNPR8","XBSP","Brasil","BRL","1,00"
"GOAU4","METALURGICA GERDAU S.A.","0,20","6,37","605.600","3.857.672","3.857.672,00","Materiais","2648862","BRGOAUACNPR8","XBSP","Brasil","BRL","1,00"
"ELET6","CENTRAIS ELETRICAS BRASILEIRAS S/A","0,20","8,47","454.900","3.853.003","3.853.003,00","Serviços públicos","2308445","BRELETACNPB7","XBSP","Brasil","BRL","1,00"
"HGTX3","HERING TEXTIL","0,19","12,15","302.800","3.679.020","3.679.020,00","Consumo discricionário","B010V16","BRHGTXACNOR9","XBSP","Brasil","BRL","1,00"
"RUMO3","RUMO LOGISTICA OPERADORA MULTIMODA","0,18","1,27","2.800.926","3.557.176","3.557.176,02","Bens Industriais","BW4NWT1","BRRUMOACNOR3","XBSP","Brasil","BRL","1,00"
"ECOR3","ECORODOVIAS INFRAESTRUTURA E LOGIS","0,18","7,75","454.200","3.520.050","3.520.050,00","Bens Industriais","B5720R0","BRECORACNOR8","XBSP","Brasil","BRL","1,00"
"ELET3","CENTRAIS ELETR BRAS-ELETROBRAS","0,16","5,88","529.900","3.115.812","3.115.812,00","Serviços públicos","2311120","BRELETACNOR6","XBSP","Brasil","BRL","1,00"
"POMO4","MARCOPOLO S/A","0,14","2,32","1.211.200","2.809.984","2.809.984,00","Bens Industriais","2599131","BRPOMOACNPR7","XBSP","Brasil","BRL","1,00"
"GFSA3","GAFISA S/A","0,10","2,39","833.400","1.991.826","1.991.826,00","Consumo discricionário","2479619","BRGFSAACNOR3","XBSP","Brasil","BRL","1,00"
"GOLL4","GOL LINHAS AEREAS INTELIGENTES S/A","0,09","7,37","227.100","1.673.727","1.673.727,00","Bens Industriais","B01NTS8","BRGOLLACNPR4","XBSP","Brasil","BRL","1,00"
"BZQ5","BOVESPA (IBOVESPA) INDEX AUG 15","0,00","53.793,00","435","0","23.399.955,00","Cash and/or Derivatives","-","-","Bm&Fbovespa S.A. - Bolsa De Valores Mercadorias E Futuros","-","BRL","1,00"
