Código,Nome,Peso (%),Preço,Cotas,Valor de mercado,Valor de face,Setor,SEDOL,Código ISIN,Bolsa,Localização,Moeda,Taxa de câmbio
"BBDC3","BANCO BRADESCO SA","1,60","29,14","1.014.567","29.564.482","29.564.482,38","Produtos financeiros","B00FM86","BRBBDCACNOR1","XBSP","Brasil","BRL","1,00"
"LREN3","LOJAS RENNER S/A","1,43","23,17","1.141.200","26.441.604","26.441.604,00","Consumo discricionário","B0CGYD6","BRLRENACNOR1","XBSP","Brasil","BRL","1,00"
"CCRO3","COMPANHIA CONCESSOES RODOVIARIAS S","1,37","15,96","1.585.000","25.296.600","25.296.600,00","Bens Industriais","2840970","BRCCROACNOR2","XBSP","Brasil","BRL","1,00"
"RADL3","RAIA DROGASIL SA","1,22","61,19","367.800","22.505.682","22.505.682,00","Bens de primeira necessidade","B7FQV64","BRRADLACNOR0","XBSP","Brasil","BRL","1,00"
"EMBR3","EMBRAER SA","1,15","16,00","1.331.400","21.302.400","21.302.400,00","Bens Industriais","B16FPG6","BREMBRACNOR4","XBSP","Brasil","BRL","1,00"
"CTIP3","CETIP SA BALCAO ORGANIZADO DE ATIV","1,13","44,60","470.804","20.997.858","20.997.858,40","Produtos financeiros","B55DVB6","BRCTIPACNOR2","XBSP","Brasil","BRL","1,00"
"SANB11","BANCO SANTANDER BRASIL UNITS SA","1,11","29,53","697.400","20.594.222","20.594.222,00","Produtos financeiros","B4V5RY4","BRSANBCDAM13","XBSP","Brasil","BRL","1,00"
"EQTL3","EQUATORIAL ENERGIA SA","1,08","54,40","366.200","19.921.280","19.921.280,00","Serviços públicos","B128R96","BREQTLACNOR0","XBSP","Brasil","BRL","1,00"
"HYPE3","HYPERMARCAS S/A","1,03","26,13","730.400","19.085.352","19.085.352,00","Cuidados de saúde","B2QY968","BRHYPEACNOR0","XBSP","Brasil","BRL","1,00"
"SBSP3","COMPANHIA DE SANEAMENTO BASICO DE","0,99","28,79","634.000","18.252.860","18.252.860,00","Serviços públicos","B1YCHL8","BRSBSPACNOR5","XBSP","Brasil","BRL","1,00"
"BRKM5","BRASKEM PREF SERIES A SA","0,90","34,25","486.400","16.659.200","16.659.200,00","Materiais","B0774N4","BRBRKMACNPA4","XBSP","Brasil","BRL","1,00"
"GGBR4","GERDAU PREF SA","0,89","10,80","1.521.700","16.434.360","16.434.360,00","Materiais","2645517","BRGGBRACNPR8","XBSP","Brasil","BRL","1,00"
"LAME4","LOJAS AMERICANAS PN REP1 PREF SA","0,87","17,00","951.078","16.168.326","16.168.326,00","Consumo discricionário","2516710","BRLAMEACNPR6","XBSP","Brasil","BRL","1,00"
"WEGE3","WEG SA","0,85","15,50","1.014.400","15.723.200","15.723.200,00","Bens Industriais","2945422","BRWEGEACNOR0","XBSP","Brasil","BRL","1,00"
"PCAR4","COMPANHIA BRASILEIRA DE DISTRIBUIC","0,84","54,75","285.460","15.628.935","15.628.935,00","Bens de primeira necessidade","B5VGS74","BRPCARACNPR0","XBSP","Brasil","BRL","1,00"
"KLBN11","KLABIN UNITS SA","0,79","17,72","824.200","14.604.824","14.604.824,00","Materiais","BJ0K6Z9","BRKLBNCDAM18","XBSP","Brasil","BRL","1,00"
"CPFE3","CPFL ENERGIA S.A.","0,78","25,21","570.699","14.387.322","14.387.321,79","Serviços públicos","B031NN3","BRCPFEACNOR0","XBSP","Brasil","BRL","1,00"
"FIBR3","FIBRIA CELULOSE S.A.","0,73","31,89","422.500","13.473.525","13.473.525,00","Materiais","B04M7D3","BRFIBRACNOR9","XBSP","Brasil","BRL","1,00"
"EGIE3","ENGIE BRASIL ENERGIA SA","0,72","35,00","380.400","13.314.000","13.314.000,00","Serviços públicos","BD1WX84","BREGIEACNOR9","XBSP","Brasil","BRL","1,00"
"BRML3","BR MALLS PARTICIPACOES S/A","0,70","11,95","1.077.929","12.881.252","12.881.251,55","Imobiliário","B1RYG58","BRBRMLACNOR9","XBSP","Brasil","BRL","1,00"
"CMIG4","CIA ENERGETICA DE MINAS GERAIS PRE","0,63","7,71","1.521.640","11.731.844","11.731.844,40","Serviços públicos","B1YBRG0","BRCMIGACNPR3","XBSP","Brasil","BRL","1,00"
"CSNA3","COMPANHIA SIDERURGICA NACIONAL","0,63","10,85","1.077.800","11.694.130","11.694.130,00","Materiais","B019KX8","BRCSNAACNOR6","XBSP","Brasil","BRL","1,00"
"TIMP3","TIM PARTICIPACOES S/A","0,62","7,83","1.458.200","11.417.706","11.417.706,00","Telecomunica��es","2292560","BRTIMPACNOR1","XBSP","Brasil","BRL","1,00"
"CSAN3","COSAN S/A INDUSTRIA E COMERCIO","0,57","38,15","277.300","10.578.995","10.578.995,00","Energia","B0P72G5","BRCSANACNOR6","XBSP","Brasil","BRL","1,00"
"ELET3","CENTRAIS ELETR BRAS-ELETROBRAS","0,55","22,81","443.100","10.107.111","10.107.111,00","Serviços públicos","2311120","BRELETACNOR6","XBSP","Brasil","BRL","1,00"
"SUZB5","SUZANO BAHIA SUL PAPEL CELULOSE CL","0,54","14,20","697.400","9.903.080","9.903.080,00","Materiais","B02GKF0","BRSUZBACNPA3","XBSP","Brasil","BRL","1,00"
"ESTC3","ESTACIO PARTICIPACOES SA","0,49","15,80","570.500","9.013.900","9.013.900,00","Consumo discricionário","B23PBF7","BRESTCACNOR5","XBSP","Brasil","BRL","1,00"
"RENT3","LOCALIZA RENT A CAR S/A","0,47","34,22","253.601","8.678.226","8.678.226,22","Bens Industriais","B08K3S0","BRRENTACNOR4","XBSP","Brasil","BRL","1,00"
"MULT3","MULTIPLAN EMPREENDIMENTOS IMOBILIA","0,47","59,38","145.600","8.645.728","8.645.728,00","Imobiliário","B23DZG0","BRMULTACNOR5","XBSP","Brasil","BRL","1,00"
"RUMO3","RUMO LOGISTICA OPERADORA MULTIMODA","0,44","6,14","1.331.612","8.176.098","8.176.097,68","Bens Industriais","BW4NWT1","BRRUMOACNOR3","XBSP","Brasil","BRL","1,00"
"QUAL3","QUALICORP SA","0,40","19,25","380.400","7.322.700","7.322.700,00","Cuidados de saúde","B4LHBQ0","BRQUALACNOR6","XBSP","Brasil","BRL","1,00"
"NATU3","NATURA COSMETICOS S.A.","0,39","23,02","317.000","7.297.340","7.297.340,00","Bens de primeira necessidade","B014K55","BRNATUACNOR6","XBSP","Brasil","BRL","1,00"
"ENBR3","ENERGIAS DO BRASIL SA","0,32","13,40","443.825","5.947.255","5.947.255,00","Serviços públicos","B0D7494","BRENBRACNOR2","XBSP","Brasil","BRL","1,00"
"BRAP4","BRADESPAR PREF SA","0,31","14,85","380.400","5.648.940","5.648.940,00","Materiais","B01SCS4","BRBRAPACNPR2","XBSP","Brasil","BRL","1,00"
"MRVE3","MRV ENGENHARIA E PARTICIPACOES S/A","0,30","10,94","507.200","5.548.768","5.548.768,00","Consumo discricionário","B235JN1","BRMRVEACNOR2","XBSP","Brasil","BRL","1,00"
"CPLE6","CIA PARANAENSE DE ENERGIA COPEL PR","0,28","27,36","190.200","5.203.872","5.203.872,00","Serviços públicos","2200154","BRCPLEACNPB9","XBSP","Brasil","BRL","1,00"
"GOAU4","METALURGICA GERDAU PREF SA","0,28","4,80","1.077.800","5.173.440","5.173.440,00","Materiais","2648862","BRGOAUACNPR8","XBSP","Brasil","BRL","1,00"
"SMLE3","SMILES SA","0,27","44,73","111.600","4.991.868","4.991.868,00","Consumo discricionário","B97PYY2","BRSMLEACNOR1","XBSP","Brasil","BRL","1,00"
"CYRE3","CYRELA BRAZIL REALTY S/A EMPREENDI","0,25","10,27","443.800","4.557.826","4.557.826,00","Consumo discricionário","2189855","BRCYREACNOR7","XBSP","Brasil","BRL","1,00"
"MRFG3","MARFRIG FRIGORIFICOS SA","0,20","6,61","570.800","3.772.988","3.772.988,00","Bens de primeira necessidade","B1YWHR4","BRMRFGACNOR0","XBSP","Brasil","BRL","1,00"
"USIM5","USINAS SIDERURGICAS DE MINAS GERAI","0,20","4,10","887.607","3.639.189","3.639.188,70","Materiais","2386009","BRUSIMACNPA6","XBSP","Brasil","BRL","1,00"
"ECOR3","ECORODOVIAS INFRAESTRUTURA E LOGIS","0,17","8,24","380.400","3.134.496","3.134.496,00","Bens Industriais","B5720R0","BRECORACNOR8","XBSP","Brasil","BRL","1,00"
"BZG7","BOVESPA (IBOVESPA) INDEX FEB 17","0,00","61.083,00","600","0","36.649.800,00","Cash and/or Derivatives","-","-","Bm&Fbovespa S.A. - Bolsa De Valores Mercadorias E Futuros","-","BRL","1,00"
